symbol,open,high,low,close,volume,adjclose,splits
OIBR3.SA,5.0,5.099999904632568,4.800000190734863,4.900000095367432,8831050,4.900000095367432,0.0
OIBR3.SA,4.900000095367432,5.099999904632568,4.699999809265137,5.0,4947850,5.0,0.0
OIBR3.SA,5.0,5.099999904632568,4.800000190734863,4.900000095367432,4929230,4.900000095367432,0.0
OIBR3.SA,4.800000190734863,5.0,4.699999809265137,5.0,4473160,5.0,0.0
OIBR3.SA,5.0,5.099999904632568,4.800000190734863,5.0,4500520,5.0,0.0
OIBR3.SA,5.099999904632568,5.300000190734863,4.900000095367432,5.300000190734863,7161270,5.300000190734863,0.0
OIBR3.SA,5.5,5.800000190734863,5.199999809265137,5.5,11454020,5.5,0.0
OIBR3.SA,5.599999904632568,5.699999809265137,5.300000190734863,5.400000095367432,4980480,5.400000095367432,0.0
OIBR3.SA,5.800000190734863,5.900000095367432,5.5,5.5,10552740,5.5,0.0
OIBR3.SA,5.5,5.900000095367432,5.400000095367432,5.599999904632568,9031250,5.599999904632568,0.0
OIBR3.SA,5.599999904632568,5.699999809265137,5.5,5.599999904632568,5107120,5.599999904632568,0.0
OIBR3.SA,5.599999904632568,5.699999809265137,5.5,5.5,3193910,5.5,0.0
OIBR3.SA,5.5,5.599999904632568,5.199999809265137,5.599999904632568,7054260,5.599999904632568,0.0
OIBR3.SA,5.5,5.5,5.300000190734863,5.400000095367432,6086770,5.400000095367432,0.0
OIBR3.SA,5.400000095367432,5.5,5.300000190734863,5.400000095367432,5115080,5.400000095367432,0.0
OIBR3.SA,5.400000095367432,5.5,5.199999809265137,5.300000190734863,7090150,5.300000190734863,0.0
OIBR3.SA,5.199999809265137,5.300000190734863,4.900000095367432,5.0,5145650,5.0,0.0
OIBR3.SA,5.0,5.199999809265137,4.800000190734863,5.0,6933370,5.0,0.0
OIBR3.SA,5.0,5.099999904632568,4.900000095367432,5.0,5097950,5.0,0.0
OIBR3.SA,4.900000095367432,5.099999904632568,4.800000190734863,5.0,5352770,5.0,0.0
OIBR3.SA,5.0,5.099999904632568,4.900000095367432,5.099999904632568,3401260,5.099999904632568,0.0
OIBR3.SA,5.099999904632568,5.199999809265137,5.0,5.0,3735530,5.0,0.0
OIBR3.SA,5.0,5.099999904632568,4.900000095367432,5.0,3573270,5.0,0.0
OIBR3.SA,5.0,5.099999904632568,4.900000095367432,5.099999904632568,2668230,5.099999904632568,0.0
OIBR3.SA,5.099999904632568,5.099999904632568,4.900000095367432,5.0,2590100,5.0,0.0
OIBR3.SA,5.0,5.099999904632568,4.900000095367432,5.099999904632568,5256890,5.099999904632568,0.0
OIBR3.SA,5.0,5.099999904632568,5.0,5.0,3573570,5.0,0.0
OIBR3.SA,4.900000095367432,5.0,4.800000190734863,4.900000095367432,2954860,4.900000095367432,0.0
OIBR3.SA,4.900000095367432,5.0,4.800000190734863,4.900000095367432,4664720,4.900000095367432,0.0
OIBR3.SA,4.900000095367432,4.900000095367432,4.699999809265137,4.800000190734863,3522140,4.800000190734863,0.0
OIBR3.SA,4.800000190734863,4.900000095367432,4.599999904632568,4.699999809265137,6295090,4.699999809265137,0.0
OIBR3.SA,4.699999809265137,5.099999904632568,4.699999809265137,4.900000095367432,10115690,4.900000095367432,0.0
OIBR3.SA,4.800000190734863,5.0,4.699999809265137,4.800000190734863,5697010,4.800000190734863,0.0
OIBR3.SA,4.800000190734863,5.099999904632568,4.699999809265137,5.0,5767230,5.0,0.0
OIBR3.SA,5.099999904632568,5.5,5.0,5.5,14741780,5.5,0.0
OIBR3.SA,5.400000095367432,6.300000190734863,5.199999809265137,6.199999809265137,11398130,6.199999809265137,0.0
OIBR3.SA,6.599999904632568,7.0,6.199999809265137,6.5,11759540,6.5,0.0
OIBR3.SA,6.599999904632568,6.599999904632568,6.199999809265137,6.300000190734863,3920010,6.300000190734863,0.0
OIBR3.SA,6.599999904632568,6.599999904632568,6.0,6.199999809265137,10541070,6.199999809265137,0.0
OIBR3.SA,6.300000190734863,6.400000095367432,5.800000190734863,5.900000095367432,10886090,5.900000095367432,0.0
OIBR3.SA,5.400000095367432,5.800000190734863,5.300000190734863,5.300000190734863,11893230,5.300000190734863,0.0
OIBR3.SA,5.199999809265137,5.5,5.0,5.400000095367432,8337370,5.400000095367432,0.0
OIBR3.SA,5.400000095367432,5.800000190734863,5.400000095367432,5.599999904632568,6242630,5.599999904632568,0.0
OIBR3.SA,5.599999904632568,6.0,5.599999904632568,5.800000190734863,7938800,5.800000190734863,0.0
OIBR3.SA,6.0,6.300000190734863,5.900000095367432,6.099999904632568,9030250,6.099999904632568,0.0
OIBR3.SA,6.099999904632568,6.199999809265137,5.800000190734863,5.800000190734863,6775970,5.800000190734863,0.0
OIBR3.SA,6.0,6.199999809265137,5.800000190734863,6.0,8909120,6.0,0.0
OIBR3.SA,6.099999904632568,6.199999809265137,5.900000095367432,6.0,4214560,6.0,0.0
OIBR3.SA,6.0,6.099999904632568,5.699999809265137,5.800000190734863,6608140,5.800000190734863,0.0
OIBR3.SA,5.800000190734863,6.0,5.699999809265137,5.800000190734863,4203510,5.800000190734863,0.0
OIBR3.SA,5.900000095367432,6.0,5.699999809265137,5.800000190734863,3495320,5.800000190734863,0.0
OIBR3.SA,5.800000190734863,5.800000190734863,5.599999904632568,5.699999809265137,2649950,5.699999809265137,0.0
OIBR3.SA,5.599999904632568,5.699999809265137,5.300000190734863,5.300000190734863,5573170,5.300000190734863,0.0
OIBR3.SA,5.300000190734863,5.5,5.199999809265137,5.5,4013170,5.5,0.0
OIBR3.SA,5.699999809265137,5.900000095367432,5.599999904632568,5.699999809265137,5565520,5.699999809265137,0.0
OIBR3.SA,5.699999809265137,5.800000190734863,5.5,5.699999809265137,3817390,5.699999809265137,0.0
OIBR3.SA,5.800000190734863,5.900000095367432,5.599999904632568,5.900000095367432,3785660,5.900000095367432,0.0
OIBR3.SA,5.800000190734863,5.800000190734863,5.599999904632568,5.599999904632568,3646390,5.599999904632568,0.0
OIBR3.SA,5.699999809265137,5.800000190734863,5.599999904632568,5.599999904632568,3033220,5.599999904632568,0.0
OIBR3.SA,5.699999809265137,5.800000190734863,5.599999904632568,5.699999809265137,4367210,5.699999809265137,0.0
OIBR3.SA,5.800000190734863,5.800000190734863,5.599999904632568,5.699999809265137,4349530,5.699999809265137,0.0
OIBR3.SA,5.599999904632568,5.699999809265137,5.5,5.5,4030310,5.5,0.0
OIBR3.SA,5.5,5.699999809265137,5.5,5.599999904632568,3957270,5.599999904632568,0.0
OIBR3.SA,5.599999904632568,5.699999809265137,5.400000095367432,5.400000095367432,4351320,5.400000095367432,0.0
OIBR3.SA,5.400000095367432,5.400000095367432,5.0,5.300000190734863,9430310,5.300000190734863,0.0
OIBR3.SA,4.599999904632568,4.900000095367432,4.400000095367432,4.699999809265137,23793350,4.699999809265137,0.0
OIBR3.SA,4.599999904632568,4.699999809265137,4.400000095367432,4.400000095367432,13081880,4.400000095367432,0.0
OIBR3.SA,4.300000190734863,4.300000190734863,4.0,4.0,21684900,4.0,0.0
OIBR3.SA,4.099999904632568,4.199999809265137,4.0,4.099999904632568,6249950,4.099999904632568,0.0
OIBR3.SA,4.099999904632568,4.300000190734863,4.0,4.0,10356030,4.0,0.0
OIBR3.SA,4.099999904632568,4.099999904632568,3.9000000953674316,3.9000000953674316,6938650,3.9000000953674316,0.0
OIBR3.SA,4.0,4.099999904632568,3.9000000953674316,3.9000000953674316,6155600,3.9000000953674316,0.0
OIBR3.SA,4.0,4.099999904632568,3.9000000953674316,3.9000000953674316,3957410,3.9000000953674316,0.0
OIBR3.SA,3.9000000953674316,4.0,3.700000047683716,3.799999952316284,12781560,3.799999952316284,0.0
OIBR3.SA,3.9000000953674316,4.0,3.799999952316284,3.9000000953674316,6123740,3.9000000953674316,0.0
OIBR3.SA,4.099999904632568,4.400000095367432,4.0,4.099999904632568,16205430,4.099999904632568,0.0
OIBR3.SA,4.300000190734863,4.400000095367432,4.199999809265137,4.300000190734863,9930920,4.300000190734863,0.0
OIBR3.SA,4.099999904632568,4.199999809265137,4.0,4.0,7085370,4.0,0.0
OIBR3.SA,4.099999904632568,4.099999904632568,3.9000000953674316,3.9000000953674316,6938550,3.9000000953674316,0.0
OIBR3.SA,4.0,4.0,3.9000000953674316,3.9000000953674316,3510390,3.9000000953674316,0.0
OIBR3.SA,3.9000000953674316,4.0,3.799999952316284,3.799999952316284,5453450,3.799999952316284,0.0
OIBR3.SA,3.799999952316284,3.799999952316284,3.700000047683716,3.700000047683716,5971300,3.700000047683716,0.0
OIBR3.SA,3.700000047683716,3.799999952316284,3.700000047683716,3.700000047683716,4404470,3.700000047683716,0.0
OIBR3.SA,3.700000047683716,3.799999952316284,3.5999999046325684,3.5999999046325684,5659960,3.5999999046325684,0.0
OIBR3.SA,3.5999999046325684,3.700000047683716,3.5999999046325684,3.5999999046325684,3417490,3.5999999046325684,0.0
OIBR3.SA,3.200000047683716,3.299999952316284,3.0999999046325684,3.200000047683716,21619120,3.200000047683716,0.0
OIBR3.SA,3.200000047683716,3.200000047683716,3.0,3.0,10295070,3.0,0.0
OIBR3.SA,3.0,3.0,2.5,2.5999999046325684,27001040,2.5999999046325684,0.0
OIBR3.SA,2.5999999046325684,2.700000047683716,2.5,2.5999999046325684,11486370,2.5999999046325684,0.0
OIBR3.SA,2.5999999046325684,2.700000047683716,2.5,2.5,8705040,2.5,0.0
OIBR3.SA,2.5,2.5,2.4000000953674316,2.5,10514950,2.5,0.0
OIBR3.SA,2.5,2.5,2.0999999046325684,2.200000047683716,19154420,2.200000047683716,0.0
OIBR3.SA,2.200000047683716,2.4000000953674316,2.0999999046325684,2.299999952316284,11145810,2.299999952316284,0.0
OIBR3.SA,2.299999952316284,2.799999952316284,2.299999952316284,2.5999999046325684,22670220,2.5999999046325684,0.0
OIBR3.SA,2.5,2.799999952316284,2.5,2.5,10435260,2.5,0.0
OIBR3.SA,2.5999999046325684,2.700000047683716,2.5,2.5,7640330,2.5,0.0
OIBR3.SA,2.5,2.799999952316284,2.5,2.700000047683716,10211910,2.700000047683716,0.0
OIBR3.SA,2.700000047683716,2.9000000953674316,2.5,2.5999999046325684,14255170,2.5999999046325684,0.0
OIBR3.SA,2.5999999046325684,2.700000047683716,2.5,2.5,9895850,2.5,0.0
OIBR3.SA,2.5,2.700000047683716,2.4000000953674316,2.5,15578900,2.5,0.0
OIBR3.SA,2.5,2.5999999046325684,2.200000047683716,2.299999952316284,19526260,2.299999952316284,0.0
OIBR3.SA,2.0999999046325684,2.200000047683716,1.899999976158142,2.0,26293790,2.0,0.0
OIBR3.SA,2.0,2.0999999046325684,1.899999976158142,2.0,10251490,2.0,0.0
OIBR3.SA,2.0,2.0,1.7000000476837158,1.7999999523162842,19778080,1.7999999523162842,0.0
OIBR3.SA,1.7999999523162842,1.899999976158142,1.7000000476837158,1.7000000476837158,8065860,1.7000000476837158,0.0
OIBR3.SA,1.600000023841858,1.7000000476837158,1.5,1.600000023841858,22263870,1.600000023841858,0.0
OIBR3.SA,1.600000023841858,1.899999976158142,1.600000023841858,1.7999999523162842,22655120,1.7999999523162842,0.0
OIBR3.SA,1.899999976158142,2.200000047683716,1.7999999523162842,2.200000047683716,25046890,2.200000047683716,0.0
OIBR3.SA,2.299999952316284,2.4000000953674316,2.0999999046325684,2.0999999046325684,14187260,2.0999999046325684,0.0
OIBR3.SA,2.200000047683716,2.200000047683716,1.899999976158142,2.0,15746510,2.0,0.0
OIBR3.SA,2.0999999046325684,2.200000047683716,1.899999976158142,2.0,11715160,2.0,0.0
OIBR3.SA,2.0999999046325684,2.299999952316284,2.0,2.0999999046325684,12266650,2.0999999046325684,0.0
OIBR3.SA,2.0999999046325684,2.200000047683716,2.0,2.0,7180540,2.0,0.0
OIBR3.SA,2.0999999046325684,2.200000047683716,2.0,2.0999999046325684,10357710,2.0999999046325684,0.0
OIBR3.SA,2.0999999046325684,2.0999999046325684,2.0,2.0,4416270,2.0,0.0
OIBR3.SA,2.0,2.0999999046325684,1.899999976158142,2.0,7252500,2.0,0.0
OIBR3.SA,2.0,2.0,1.7999999523162842,2.0,10924110,2.0,0.0
OIBR3.SA,2.0,2.0,1.7999999523162842,1.7999999523162842,5654290,1.7999999523162842,0.0
OIBR3.SA,1.7999999523162842,1.899999976158142,1.7999999523162842,1.7999999523162842,2552290,1.7999999523162842,0.0
OIBR3.SA,1.899999976158142,1.899999976158142,1.7000000476837158,1.899999976158142,5910120,1.899999976158142,0.0
OIBR3.SA,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,3847220,1.7999999523162842,0.0
OIBR3.SA,1.899999976158142,1.899999976158142,1.7999999523162842,1.899999976158142,2333350,1.899999976158142,0.0
OIBR3.SA,1.7999999523162842,1.899999976158142,1.7000000476837158,1.7999999523162842,10011930,1.7999999523162842,0.0
OIBR3.SA,1.7999999523162842,1.899999976158142,1.7000000476837158,1.7000000476837158,5924960,1.7000000476837158,0.0
OIBR3.SA,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7000000476837158,3537050,1.7000000476837158,0.0
OIBR3.SA,2.200000047683716,2.700000047683716,2.0999999046325684,2.200000047683716,71021020,2.200000047683716,0.0
OIBR3.SA,2.200000047683716,2.299999952316284,2.0,2.0,15062320,2.0,0.0
OIBR3.SA,2.0,2.0999999046325684,1.899999976158142,1.899999976158142,7532760,1.899999976158142,0.0
OIBR3.SA,1.899999976158142,2.0,1.7999999523162842,1.899999976158142,6916520,1.899999976158142,0.0
OIBR3.SA,1.899999976158142,2.0,1.899999976158142,1.899999976158142,5018520,1.899999976158142,0.0
OIBR3.SA,1.899999976158142,2.0,1.899999976158142,1.899999976158142,5090690,1.899999976158142,0.0
OIBR3.SA,1.899999976158142,2.0,1.7999999523162842,1.899999976158142,11165490,1.899999976158142,0.0
OIBR3.SA,1.899999976158142,2.0,1.7999999523162842,1.899999976158142,3344800,1.899999976158142,0.0
OIBR3.SA,1.899999976158142,1.899999976158142,1.7999999523162842,1.7999999523162842,4225040,1.7999999523162842,0.0
OIBR3.SA,1.7999999523162842,1.899999976158142,1.7000000476837158,1.7999999523162842,10171910,1.7999999523162842,0.0
OIBR3.SA,1.7999999523162842,1.899999976158142,1.7000000476837158,1.7000000476837158,9933910,1.7000000476837158,0.0
OIBR3.SA,1.7000000476837158,1.7999999523162842,1.7000000476837158,1.7000000476837158,4317830,1.7000000476837158,0.0
OIBR3.SA,1.7000000476837158,1.7999999523162842,1.600000023841858,1.600000023841858,9456090,1.600000023841858,0.0
OIBR3.SA,1.600000023841858,1.7000000476837158,1.600000023841858,1.600000023841858,5828800,1.600000023841858,0.0
OIBR3.SA,1.7000000476837158,1.7000000476837158,1.600000023841858,1.600000023841858,8127770,1.600000023841858,0.0
OIBR3.SA,1.600000023841858,1.7000000476837158,1.5,1.600000023841858,8936110,1.600000023841858,0.0
OIBR3.SA,1.5399999618530273,1.7799999713897705,1.5299999713897705,1.649999976158142,24406300,1.649999976158142,0.1
OIBR3.SA,1.6399999856948853,1.6799999475479126,1.5299999713897705,1.559999942779541,20798700,1.559999942779541,0.1
OIBR3.SA,1.5700000524520874,1.5800000429153442,1.440000057220459,1.440000057220459,19005300,1.440000057220459,0.0
OIBR3.SA,1.409999966621399,1.4299999475479126,1.2599999904632568,1.2599999904632568,24179600,1.2599999904632568,0.0
OIBR3.SA,1.2599999904632568,1.2599999904632568,1.149999976158142,1.2300000190734863,21108500,1.2300000190734863,0.0
OIBR3.SA,1.2100000381469727,1.2200000286102295,1.1399999856948853,1.149999976158142,12787400,1.149999976158142,0.0
OIBR3.SA,1.100000023841858,1.2999999523162842,1.0800000429153442,1.190000057220459,27505200,1.190000057220459,0.0
OIBR3.SA,1.190000057220459,1.2300000190734863,1.1100000143051147,1.1200000047683716,13696200,1.1200000047683716,0.0
OIBR3.SA,1.1100000143051147,1.1299999952316284,1.090000033378601,1.100000023841858,11602300,1.100000023841858,0.0
OIBR3.SA,1.100000023841858,1.2799999713897705,1.090000033378601,1.2799999713897705,21866900,1.2799999713897705,0.0
OIBR3.SA,1.2999999523162842,1.440000057220459,1.2599999904632568,1.2699999809265137,22909400,1.2699999809265137,0.0
OIBR3.SA,1.25,1.590000033378601,1.2300000190734863,1.559999942779541,27219800,1.559999942779541,0.0
OIBR3.SA,1.5399999618530273,2.2100000381469727,1.5199999809265137,2.0999999046325684,83857300,2.0999999046325684,0.0
OIBR3.SA,2.2799999713897705,2.5399999618530273,2.1500000953674316,2.299999952316284,63839500,2.299999952316284,0.0
OIBR3.SA,2.25,2.299999952316284,1.8799999952316284,2.130000114440918,53157000,2.130000114440918,0.0
OIBR3.SA,2.119999885559082,2.3299999237060547,2.069999933242798,2.0899999141693115,33163400,2.0899999141693115,0.0
OIBR3.SA,2.1500000953674316,2.430000066757202,2.109999895095825,2.4100000858306885,37297300,2.4100000858306885,0.0
OIBR3.SA,2.5,2.559999942779541,2.3499999046325684,2.359999895095825,26967700,2.359999895095825,0.0
OIBR3.SA,1.8799999952316284,1.899999976158142,1.6100000143051147,1.6100000143051147,60004600,1.6100000143051147,0.0
OIBR3.SA,1.5199999809265137,1.809999942779541,1.5099999904632568,1.590000033378601,39691500,1.590000033378601,0.0
OIBR3.SA,1.5099999904632568,1.5299999713897705,1.25,1.25,42029700,1.25,0.0
OIBR3.SA,1.2000000476837158,1.399999976158142,1.149999976158142,1.2599999904632568,52556100,1.2599999904632568,0.0
OIBR3.SA,1.3300000429153442,1.399999976158142,1.2799999713897705,1.309999942779541,30563200,1.309999942779541,0.0
OIBR3.SA,1.2899999618530273,1.3300000429153442,1.25,1.25,10459200,1.25,0.0
OIBR3.SA,1.2400000095367432,1.2899999618530273,1.2300000190734863,1.2599999904632568,9664100,1.2599999904632568,0.0
OIBR3.SA,1.2699999809265137,1.659999966621399,1.25,1.6100000143051147,46903200,1.6100000143051147,0.0
OIBR3.SA,1.7400000095367432,2.049999952316284,1.6799999475479126,1.9500000476837158,95248100,1.9500000476837158,0.0
OIBR3.SA,1.9299999475479126,2.430000066757202,1.7999999523162842,2.2799999713897705,117385000,2.2799999713897705,0.0
OIBR3.SA,2.369999885559082,2.380000114440918,1.909999966621399,2.0,65284600,2.0,0.0
OIBR3.SA,2.0299999713897705,2.119999885559082,1.9500000476837158,2.0199999809265137,31504400,2.0199999809265137,0.0
OIBR3.SA,1.9900000095367432,2.069999933242798,1.940000057220459,1.9600000381469727,7584200,1.9600000381469727,0.0
OIBR3.SA,2.0,2.0299999713897705,1.909999966621399,1.9500000476837158,11275500,1.9500000476837158,0.0
OIBR3.SA,1.9900000095367432,2.1500000953674316,1.9299999475479126,2.009999990463257,27934600,2.009999990463257,0.0
OIBR3.SA,2.009999990463257,2.059999942779541,1.8799999952316284,1.899999976158142,19110700,1.899999976158142,0.0
OIBR3.SA,1.8899999856948853,2.059999942779541,1.8300000429153442,2.0199999809265137,31795100,2.0199999809265137,0.0
OIBR3.SA,2.0399999618530273,2.119999885559082,2.009999990463257,2.0299999713897705,24053700,2.0299999713897705,0.0
OIBR3.SA,1.840000033378601,1.940000057220459,1.590000033378601,1.590000033378601,30780900,1.590000033378601,0.0
OIBR3.SA,1.649999976158142,1.6699999570846558,1.2599999904632568,1.3300000429153442,58249200,1.3300000429153442,0.0
OIBR3.SA,1.350000023841858,1.5199999809265137,1.350000023841858,1.440000057220459,36275200,1.440000057220459,0.0
OIBR3.SA,1.4600000381469727,1.8300000429153442,1.4600000381469727,1.7400000095367432,57286600,1.7400000095367432,0.0
OIBR3.SA,1.7699999809265137,1.899999976158142,1.600000023841858,1.600000023841858,41967300,1.600000023841858,0.0
OIBR3.SA,1.6200000047683716,1.690000057220459,1.5399999618530273,1.5800000429153442,19296600,1.5800000429153442,0.0
OIBR3.SA,1.5800000429153442,1.600000023841858,1.4299999475479126,1.440000057220459,21952100,1.440000057220459,0.0
OIBR3.SA,1.440000057220459,1.440000057220459,1.3700000047683716,1.3700000047683716,14140300,1.3700000047683716,0.0
OIBR3.SA,1.3700000047683716,1.6200000047683716,1.3700000047683716,1.4800000190734863,43586400,1.4800000190734863,0.0
OIBR3.SA,1.4500000476837158,1.4700000286102295,1.3799999952316284,1.399999976158142,24430800,1.399999976158142,0.0
OIBR3.SA,1.409999966621399,1.4700000286102295,1.2999999523162842,1.2999999523162842,32824200,1.2999999523162842,0.0
OIBR3.SA,1.350000023841858,1.3799999952316284,1.25,1.25,32817000,1.25,0.0
OIBR3.SA,1.2599999904632568,1.2799999713897705,1.2100000381469727,1.2200000286102295,18114900,1.2200000286102295,0.0
OIBR3.SA,1.2200000286102295,1.25,1.1799999475479126,1.1799999475479126,8314300,1.1799999475479126,0.0
OIBR3.SA,1.190000057220459,1.190000057220459,1.090000033378601,1.100000023841858,23057700,1.100000023841858,0.0
OIBR3.SA,1.100000023841858,1.1200000047683716,1.0299999713897705,1.0399999618530273,13065700,1.0399999618530273,0.0
OIBR3.SA,1.059999942779541,1.0700000524520874,0.9900000095367432,1.0199999809265137,13267800,1.0199999809265137,0.0
OIBR3.SA,1.0199999809265137,1.059999942779541,1.0,1.059999942779541,11847000,1.059999942779541,0.0
OIBR3.SA,1.0700000524520874,1.090000033378601,1.0399999618530273,1.0499999523162842,7759900,1.0499999523162842,0.0
OIBR3.SA,1.0700000524520874,1.0800000429153442,1.0499999523162842,1.0700000524520874,6078600,1.0700000524520874,0.0
OIBR3.SA,1.100000023841858,1.1699999570846558,1.100000023841858,1.1100000143051147,16611000,1.1100000143051147,0.0
OIBR3.SA,1.1200000047683716,1.1299999952316284,1.059999942779541,1.0700000524520874,6018900,1.0700000524520874,0.0
OIBR3.SA,1.0800000429153442,1.090000033378601,1.0199999809265137,1.0499999523162842,4820600,1.0499999523162842,0.0
OIBR3.SA,1.0499999523162842,1.059999942779541,1.0199999809265137,1.0199999809265137,7135200,1.0199999809265137,0.0
OIBR3.SA,1.0099999904632568,1.0299999713897705,1.0,1.0199999809265137,4041400,1.0199999809265137,0.0
OIBR3.SA,1.0199999809265137,1.0299999713897705,1.0099999904632568,1.0099999904632568,1804000,1.0099999904632568,0.0
OIBR3.SA,1.0099999904632568,1.059999942779541,1.0099999904632568,1.0299999713897705,4731300,1.0299999713897705,0.0
OIBR3.SA,1.0399999618530273,1.1399999856948853,1.0299999713897705,1.0800000429153442,16376700,1.0800000429153442,0.0
OIBR3.SA,1.100000023841858,1.159999966621399,1.0499999523162842,1.159999966621399,20068700,1.159999966621399,0.0
OIBR3.SA,1.1699999570846558,1.2100000381469727,1.100000023841858,1.1100000143051147,17171400,1.1100000143051147,0.0
OIBR3.SA,1.1200000047683716,1.1299999952316284,1.0800000429153442,1.100000023841858,7089900,1.100000023841858,0.0
OIBR3.SA,1.100000023841858,1.190000057220459,1.100000023841858,1.100000023841858,20303800,1.100000023841858,0.0
OIBR3.SA,1.1299999952316284,1.149999976158142,1.0800000429153442,1.090000033378601,10394900,1.090000033378601,0.0
OIBR3.SA,1.0800000429153442,1.1399999856948853,1.059999942779541,1.0800000429153442,16792200,1.0800000429153442,0.0
OIBR3.SA,1.0800000429153442,1.1100000143051147,1.0700000524520874,1.0800000429153442,5520400,1.0800000429153442,0.0
OIBR3.SA,1.0700000524520874,1.1100000143051147,1.0499999523162842,1.090000033378601,8216500,1.090000033378601,0.0
OIBR3.SA,1.100000023841858,1.100000023841858,1.059999942779541,1.059999942779541,4525900,1.059999942779541,0.0
OIBR3.SA,1.059999942779541,1.0800000429153442,1.0199999809265137,1.0199999809265137,9001100,1.0199999809265137,0.0
OIBR3.SA,1.0299999713897705,1.059999942779541,1.0,1.0099999904632568,11695200,1.0099999904632568,0.0
OIBR3.SA,1.0199999809265137,1.0399999618530273,1.0,1.0199999809265137,6341900,1.0199999809265137,0.0
OIBR3.SA,1.0299999713897705,1.0399999618530273,1.0099999904632568,1.0199999809265137,5398300,1.0199999809265137,0.0
OIBR3.SA,1.0299999713897705,1.0299999713897705,1.0099999904632568,1.0099999904632568,4727200,1.0099999904632568,0.0
OIBR3.SA,1.0199999809265137,1.0800000429153442,1.0199999809265137,1.0700000524520874,11922300,1.0700000524520874,0.0
OIBR3.SA,1.059999942779541,1.090000033378601,1.0299999713897705,1.0800000429153442,12575300,1.0800000429153442,0.0
OIBR3.SA,1.0800000429153442,1.1100000143051147,1.0700000524520874,1.0800000429153442,4301700,1.0800000429153442,0.0
OIBR3.SA,1.090000033378601,1.100000023841858,1.0700000524520874,1.100000023841858,6254600,1.100000023841858,0.0
OIBR3.SA,1.090000033378601,1.1200000047683716,1.0800000429153442,1.100000023841858,5830000,1.100000023841858,0.0
OIBR3.SA,1.100000023841858,1.1100000143051147,1.090000033378601,1.090000033378601,3559100,1.090000033378601,0.0
OIBR3.SA,1.090000033378601,1.100000023841858,1.0700000524520874,1.0800000429153442,3876600,1.0800000429153442,0.0
OIBR3.SA,1.090000033378601,1.100000023841858,1.059999942779541,1.090000033378601,5379900,1.090000033378601,0.0
OIBR3.SA,1.090000033378601,1.100000023841858,1.059999942779541,1.059999942779541,4241400,1.059999942779541,0.0
OIBR3.SA,1.0800000429153442,1.090000033378601,1.059999942779541,1.0800000429153442,4008400,1.0800000429153442,0.0
OIBR3.SA,1.0700000524520874,1.090000033378601,1.0700000524520874,1.0800000429153442,4297300,1.0800000429153442,0.0
OIBR3.SA,1.0800000429153442,1.090000033378601,1.0700000524520874,1.0700000524520874,5541100,1.0700000524520874,0.0
OIBR3.SA,1.090000033378601,1.190000057220459,1.0800000429153442,1.1100000143051147,22416200,1.1100000143051147,0.0
OIBR3.SA,1.0800000429153442,1.1100000143051147,1.0499999523162842,1.0700000524520874,17161300,1.0700000524520874,0.0
OIBR3.SA,1.0700000524520874,1.090000033378601,1.0299999713897705,1.0299999713897705,10748600,1.0299999713897705,0.0
OIBR3.SA,1.0299999713897705,1.0499999523162842,1.0199999809265137,1.0199999809265137,7413700,1.0199999809265137,0.0
OIBR3.SA,1.0299999713897705,1.0399999618530273,1.0199999809265137,1.0299999713897705,6253800,1.0299999713897705,0.0
OIBR3.SA,1.0399999618530273,1.0399999618530273,0.9700000286102295,1.0199999809265137,13797600,1.0199999809265137,0.0
OIBR3.SA,1.0199999809265137,1.0299999713897705,1.0,1.0099999904632568,8503300,1.0099999904632568,0.0
OIBR3.SA,1.0099999904632568,1.0099999904632568,0.9900000095367432,1.0,5509500,1.0,0.0
OIBR3.SA,1.0099999904632568,1.0199999809265137,1.0,1.0199999809265137,4008400,1.0199999809265137,0.0
OIBR3.SA,1.0199999809265137,1.0800000429153442,1.0199999809265137,1.0399999618530273,13369100,1.0399999618530273,0.0
OIBR3.SA,1.0399999618530273,1.0499999523162842,1.0199999809265137,1.0299999713897705,5656000,1.0299999713897705,0.0
OIBR3.SA,1.0299999713897705,1.0399999618530273,1.0199999809265137,1.0299999713897705,7157800,1.0299999713897705,0.0
OIBR3.SA,1.0399999618530273,1.059999942779541,1.0199999809265137,1.0299999713897705,15322500,1.0299999713897705,0.0
OIBR3.SA,1.0399999618530273,1.059999942779541,1.0299999713897705,1.0499999523162842,5390600,1.0499999523162842,0.0
OIBR3.SA,1.0499999523162842,1.059999942779541,1.0399999618530273,1.0399999618530273,4470000,1.0399999618530273,0.0
OIBR3.SA,1.0499999523162842,1.059999942779541,1.0299999713897705,1.0399999618530273,7420300,1.0399999618530273,0.0
OIBR3.SA,1.0399999618530273,1.0800000429153442,1.0299999713897705,1.0700000524520874,20048800,1.0700000524520874,0.0
OIBR3.SA,1.059999942779541,1.0700000524520874,1.0,1.0299999713897705,20628500,1.0299999713897705,0.0
OIBR3.SA,1.0399999618530273,1.0499999523162842,1.0199999809265137,1.0299999713897705,8101200,1.0299999713897705,0.0
